Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,y_first,y_last,y_mean
288,2022-08-21 00:04:00,358939.92083333334,367091.9535766549,-8152.032743321499,-18556.22758251363,10404.194839192132,20220821,0,0,347222.22,347222.22,347222.22
289,2022-08-21 00:09:00,352244.6300000002,356387.88613549725,-4143.256135497068,-5691.548165622339,1548.2920301252716,20220821,1,0,338447.62,350040.84,344244.25
290,2022-08-21 00:14:00,348237.38000000006,345717.92839990807,2519.451600091997,1353.5642158714336,1165.887384220564,20220821,2,0,332565.06,342477.12,336648.2
291,2022-08-21 00:19:00,335036.4033333331,335098.05325276026,-61.64991942717461,2591.855963721512,-2653.5058831486863,20220821,3,0,330314.03,336118.7,330833.38
292,2022-08-21 00:24:00,324824.6933333335,324543.88934127835,280.8039920551237,1178.2287860501067,-897.424793994983,20220821,4,0,322178.94,320462.8,323924.75
293,2022-08-21 00:29:00,313654.34,314070.6915930326,-416.3515930325957,223.69507346882008,-640.0466665014158,20220821,5,0,311465.62,317014.25,316664.25
294,2022-08-21 00:34:00,304348.38,303693.3142577688,655.065742231207,845.632479877454,-190.56673764624705,20220821,6,0,309135.72,308720.7,308881.28
295,2022-08-21 00:39:00,297366.7933333332,293426.18637622497,3940.606957108248,2380.692340233375,1559.914616874873,20220821,7,0,301318.3,294036.2,300619.56
296,2022-08-21 00:44:00,287946.67,283283.2897753412,4663.380224658758,3845.815564541306,817.5646601174526,20220821,8,0,293378.03,286030.44,293428.72
297,2022-08-21 00:49:00,278273.6866666668,273278.13954394107,4995.547122725751,5151.159439260581,-155.61231653482992,20220821,9,0,286401.0,278511.94,285101.0
298,2022-08-21 00:54:00,269696.8899999999,263423.7669486855,6273.123051314382,7047.948232367986,-774.825181053604,20220821,10,0,276922.75,271232.3,278138.56
299,2022-08-21 00:59:00,260827.70333333328,253732.70479673863,7094.998536594649,10037.78132661585,-2942.782790021201,20220821,11,0,272710.3,262327.1,270317.47
300,2022-08-21 01:04:00,261198.45000000004,244216.9751416617,16981.474858338333,13561.148907240704,3420.325951097629,20220821,12,0,271087.8,261468.78,265469.97
301,2022-08-21 01:09:00,251581.9100000001,234888.07931536628,16693.83068463381,16473.5356842983,220.29500033551085,20220821,13,0,266852.0,253167.38,259105.55
302,2022-08-21 01:14:00,243384.35333333333,225756.99014931556,17627.3631840178,18208.51095799177,-581.1477739739712,20220821,14,0,254401.06,247860.02,251912.61
303,2022-08-21 01:19:00,235736.2166666667,216834.14636554176,18902.070301124942,19239.31853988088,-337.24823875593574,20220821,15,0,249426.7,238454.62,245656.7
304,2022-08-21 01:24:00,228811.0966666666,208129.44897043527,20681.64769623132,20552.784276707043,128.86341952427392,20220821,16,0,241284.22,236016.7,238822.5
305,2022-08-21 01:29:00,222626.24,199652.2596444268,22973.980355573207,22937.6137219384,36.36663363480693,20220821,17,0,234304.8,229813.69,233219.44
306,2022-08-21 01:34:00,217786.14666666667,191411.4008956337,26374.745771032933,26598.33897551582,-223.5932044828878,20220821,18,0,231148.33,225986.48,227531.75
307,2022-08-21 01:39:00,213097.48000000004,183415.1579577056,29682.322042294458,31062.76744813899,-1380.4454058445335,20220821,19,0,223749.17,215050.72,221793.0
308,2022-08-21 01:44:00,213324.2066666667,175671.28220950958,37652.92445715712,35436.25485292383,2216.6696042332915,20220821,20,0,221002.67,212179.42,216628.42
309,2022-08-21 01:49:00,207660.3733333333,168186.99615123402,39473.37718209927,39043.65884259737,429.71833950190194,20220821,21,0,215754.2,209592.73,212415.25
310,2022-08-21 01:54:00,201995.1133333333,160968.99960044996,41026.11373288336,41911.0067919272,-884.8930590438395,20220821,22,0,212734.38,206900.52,207677.2
311,2022-08-21 01:59:00,196127.4333333333,154023.47710242818,42103.95623090511,44465.82789581408,-2361.8716649089693,20220821,23,0,207247.9,202841.03,202895.95
312,2022-08-21 02:04:00,197714.60333333327,147356.10643454047,50358.4968987928,46890.772537758334,3467.7243610344667,20220821,24,0,199064.47,195953.38,199726.58
