Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,y_first,y_last,y_mean
288,2022-09-12 00:04:00,327059.9166666666,354003.15828560444,-26943.241618937813,-34559.95041515613,7616.708796218314,20220912,0,0,327993.56,327993.56,327993.56
289,2022-09-12 00:09:00,315896.57333333336,344772.20460829407,-28875.631274960702,-27610.856427587103,-1264.7748473735992,20220912,1,0,321900.25,321967.4,321933.8
290,2022-09-12 00:14:00,312611.6766666666,335599.1964210145,-22987.519754347915,-23316.075436720148,328.5556823722327,20220912,2,0,313928.2,310919.25,312853.6
291,2022-09-12 00:19:00,303470.9133333332,326494.43632651167,-23023.522993178456,-21693.95311186234,-1329.5698813161143,20220912,3,0,304529.97,302229.62,303338.7
292,2022-09-12 00:24:00,295747.4499999999,317467.8651913504,-21720.415191350505,-21730.653813756544,10.238622406039212,20220912,4,0,293595.62,293991.16,293367.84
293,2022-09-12 00:29:00,286398.5966666667,308529.06871442625,-22130.47204775957,-22498.07712600449,367.6050782449165,20220912,5,0,281214.8,284641.78,282078.72
294,2022-09-12 00:34:00,275793.84333333315,299687.2860521937,-23893.442718860577,-23544.948955506297,-348.4937633542795,20220912,6,0,274666.62,279654.94,275996.47
295,2022-09-12 00:39:00,266473.2833333333,290951.42020495125,-24478.136871617928,-24718.707741748814,240.5708701308904,20220912,7,0,265832.66,270137.25,267547.88
296,2022-09-12 00:44:00,256974.0666666667,282330.05001802114,-25355.98335135443,-25860.63079611988,504.6474447654473,20220912,8,0,258423.92,261337.94,259775.67
297,2022-09-12 00:49:00,247035.52666666667,273831.4434259348,-26795.916759268148,-26640.09734746172,-155.81941180642752,20220912,9,0,250278.47,252296.58,251622.1
298,2022-09-12 00:54:00,238219.7433333333,265463.5717864413,-27243.828453108028,-26680.378448368207,-563.4500047398215,20220912,10,0,240824.86,241707.9,241813.95
299,2022-09-12 00:59:00,230683.0933333333,257234.12494458773,-26551.03161125444,-25891.87143956216,-659.1601716922814,20220912,11,0,234033.42,234417.77,235741.7
300,2022-09-12 01:04:00,226156.3966666665,249150.52693725575,-22994.13027058926,-24611.209334857907,1617.079064268648,20220912,12,0,234435.08,233902.02,235297.8
