Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,smooth_first,smooth_last,smooth_mean,y_first,y_mean,y_last,y_first2,y_mean2,y_last2
288,2022-09-22 00:04:00,351412.2458333332,309701.3058576283,41710.93997570488,38143.45235525168,3567.487620453197,20220922,0,0,36528.24,36528.24,36528.24,349797.03175933147,349797.03175933147,349797.03175933147,346229.5441388783,346229.5441388783,346229.5441388783
289,2022-09-22 00:09:00,353435.0033333333,300526.9861561321,52908.017177201225,41705.120199683806,11202.89697751742,20220922,1,0,34452.605,39263.56,36858.082,346182.4886023995,348587.9651648995,350993.4417273995,334979.5916248821,337385.0681873821,339790.5447498821
290,2022-09-22 00:14:00,322612.7433333334,291386.1991332552,31226.544200078177,40960.47172819831,-9733.927528120134,20220922,2,0,26860.424,39014.883,33007.957,308512.6954332601,314660.2286363851,320667.1544176351,318246.6229613802,324394.1561645052,330401.0819457552
291,2022-09-22 00:19:00,325850.0,282288.9997098972,43561.00029010279,37496.83740400275,6064.162886100043,20220922,3,0,22381.941,34484.203,27861.547,310735.1040022473,316214.7094709973,322837.3657209973,304670.9411161472,310150.5465848972,316773.2028348972
292,2022-09-22 00:24:00,298835.26000000007,273245.2685982517,25589.991401748382,34610.7124686645,-9020.721066916114,20220922,4,0,20159.932,28959.152,24071.02,284384.47917196056,288295.56706258556,293183.69987508556,293405.2002388767,297316.2881295017,302204.4209420017
293,2022-09-22 00:29:00,304521.8300000001,264264.721808315,40257.10819168505,34160.095271329934,6097.012920355119,20220922,5,0,17253.832,30053.9,21996.088,287615.56675992016,292357.82261929516,300415.63511929516,281518.553839565,286260.80969894,294318.62219894
294,2022-09-22 00:34:00,286440.6799999999,255356.92070993123,31083.759290068643,35532.30984808693,-4448.550558018287,20220922,6,0,15005.901,31232.42,20899.38,265914.27151910047,271807.75101128797,282140.79007378797,270362.82207711873,276256.30156930623,286589.34063180623
295,2022-09-22 00:39:00,291057.7233333333,246531.2823751896,44526.44095814371,36995.449398403856,7530.99155973985,20220922,7,0,13260.229,32953.066,19992.365,267322.50245055446,274054.63916930446,287015.34034117946,259791.5108908146,266523.6476095646,279484.3487814396
296,2022-09-22 00:44:00,269022.92333333346,237797.08991467077,31225.83341866272,37591.58142168015,-6365.7480030174265,20220922,8,0,11182.924,33011.4,19226.773,242614.26573977835,250658.11534915335,264442.74034915335,248980.01374279577,257023.86335217077,270808.4883521708
297,2022-09-22 00:49:00,271664.5666666667,229163.5026468555,42501.06401981122,37773.58686635176,4727.477153459469,20220922,9,0,9690.7705,32708.873,18761.637,243581.75030812746,252652.61651906496,266599.85284718993,238854.273154668,247925.1393656055,261872.3756937305
298,2022-09-22 00:54:00,254966.82333333333,220639.5657465963,34327.25758673705,38556.7365688822,-4229.478982145156,20220922,10,0,7009.883,33129.703,18986.838,223419.96957695112,235396.92465507612,249539.78988945112,227649.4485590963,239626.4036372213,253769.2688715963
299,2022-09-22 00:59:00,252928.25666666665,212234.2191624765,40694.03750419011,40262.01091858232,432.0265856077895,20220922,11,0,7655.7544,35093.586,20033.75,220322.00014261555,232699.9957480843,247759.8316855843,219889.97355700776,232267.9691624765,247327.8050999765
300,2022-09-22 01:04:00,246544.19666666668,203956.30570839785,42587.89095826887,42017.9130592894,569.977898979465,20220922,12,0,6982.675,35384.953,21791.611,211508.95841206482,226317.89493550232,239911.23673237732,210938.98051308535,225747.91703652285,239341.25883339785
301,2022-09-22 01:09:00,240895.7166666667,195814.5779077761,45081.13875889056,42440.04347387463,2641.09528501593,20220922,13,0,7933.635,36716.383,22950.693,206389.30795841705,221406.36655216705,235172.05600529205,203748.2126734011,218765.2712671511,232530.9607202761
302,2022-09-22 01:14:00,224525.5433333334,187817.70353556005,36707.83979777334,40772.56428715325,-4064.724489379907,20220922,14,0,6822.498,36067.285,23335.414,190575.47709305515,207088.39310868015,219820.26420243015,194640.20158243505,211153.11759806005,223884.98869181005
303,2022-09-22 01:19:00,222075.9033333333,179974.2696845612,42101.63364877211,37393.87078251648,4707.762866255631,20220922,15,0,10746.623,32599.533,23696.766,195428.65559769183,208378.79817581683,217281.56575394183,190720.8927314362,203671.0353095612,212573.8028876862
304,2022-09-22 01:24:00,201689.43999999992,172292.78511025332,29396.6548897466,33472.86458992772,-4076.20970018112,20220922,16,0,11410.741,31725.018,24507.06,179627.3166210097,192723.6359569472,199941.5929881972,183703.52632119082,196799.84565712832,204017.80268837832
305,2022-09-22 01:29:00,196500.42333333325,164781.68079167287,31718.74254166038,30262.667876702675,1456.074664957705,20220922,17,0,14146.964,30087.816,25741.938,180384.71932381808,191979.69295663058,196325.57186288058,178928.64465886037,190523.61829167287,194869.49719792287
306,2022-09-22 01:34:00,185717.5233333333,157449.3085658365,28268.2147674968,28507.102180223177,-238.88741272637708,20220922,18,0,19238.621,29647.48,27645.445,176449.0422468601,184855.8664656101,186857.9016218601,176687.9296595865,185094.7538783365,187096.7890345865
307,2022-09-22 01:39:00,178582.02666666667,150303.9377216595,28278.088945007185,28301.639758292727,-23.55081328554297,20220922,19,0,22304.41,29817.326,29801.217,172584.79706462394,180081.60370524894,180097.71308024894,172608.3478779095,180105.1545185345,180121.2638935345
308,2022-09-22 01:44:00,172963.8733333333,143353.749537178,29610.123796155294,29373.918274467327,236.2055216879708,20220922,20,0,30819.521,30172.988,32566.537,174409.47654324098,176156.49216824098,173762.94334011598,174173.271021553,175920.286646553,173526.737818428
309,2022-09-22 01:49:00,168406.87666666665,136606.82965055024,31800.04701611641,31409.88475844076,390.1622576756527,20220922,21,0,34482.19,33227.97,35254.38,171479.1833144759,172251.3708144759,170224.9606582259,171089.02105680024,171861.20855680024,169834.79840055024
310,2022-09-22 01:54:00,163850.87333333338,130071.15830458488,33779.7150287485,34153.41100232796,-373.69597357945895,20220922,22,0,37445.02,35605.586,37586.223,167142.48186225543,167283.68498725543,165303.04826850543,167516.17783583488,167657.38096083488,165676.74424208488
311,2022-09-22 01:59:00,159404.4733333334,123754.59840787268,35649.874925460696,37269.45424866957,-1619.5793232088763,20220922,23,0,41791.617,38662.414,39863.76,163926.63627216377,161998.78080341377,160797.43314716377,165546.21559537266,163618.36012662266,162417.01247037266
312,2022-09-22 02:04:00,160560.87666666665,117664.881493032,42895.99517363464,40271.371823104026,2624.6233505306154,20220922,24,0,43482.855,41062.45,42410.082,163772.3603123126,162699.5868748126,161351.9540623126,161147.73696178198,160074.96352428198,158727.33071178198
313,2022-09-22 02:09:00,154125.09333333332,111809.59161040829,42315.50172292505,42790.792962373205,-475.2912394481537,20220922,25,0,46775.258,45715.73,44516.184,158109.55818346012,155850.48396471012,157050.03083971012,158584.84942290827,156325.77520415827,157525.32207915827
