Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,y_first,y_last,y_mean
288,2022-08-22 00:04:00,382287.8583333333,372422.7947906314,9865.063542701886,3555.9367176767355,6309.126825025151,20220822,0,0,368148.28,368148.28,368148.28
289,2022-08-22 00:09:00,379281.89333333337,361871.2603732712,17410.632960062183,11318.075300213808,6092.557659848375,20220822,1,0,360047.34,369631.1,364839.22
290,2022-08-22 00:14:00,362842.21666666656,351354.7607484135,11487.45591825305,13901.67544511414,-2414.2195268610885,20220822,2,0,349887.03,364398.8,357909.9
291,2022-08-22 00:19:00,351239.28,340889.12791947986,10350.152080520173,12148.59194247617,-1798.439861955998,20220822,3,0,339193.9,351080.1,348121.44
292,2022-08-22 00:24:00,337940.0766666667,330489.8493023674,7450.227364299295,9154.918252388728,-1704.6908880894316,20220822,4,0,330118.0,339313.0,338462.2
293,2022-08-22 00:29:00,327911.8833333334,320172.0388439543,7739.844489379146,7201.632808320553,538.2116810585931,20220822,5,0,319830.9,325407.38,327166.72
294,2022-08-22 00:34:00,317153.7733333333,309950.41052355664,7203.362809776678,6575.268132188465,628.094677588213,20220822,6,0,314391.3,320629.06,321220.06
295,2022-08-22 00:39:00,307342.9,299839.2543796814,7503.645620318595,6484.978650969552,1018.666969349043,20220822,7,0,305249.94,306984.12,310831.75
296,2022-08-22 00:44:00,296334.68999999994,289852.41497176833,6482.275028231612,6440.181586541476,42.09344169013639,20220822,8,0,297260.25,298136.75,301542.88
297,2022-08-22 00:49:00,286031.0166666665,280003.27237535414,6027.744291312352,6761.251875779818,-733.5075844674657,20220822,9,0,289081.3,288269.8,292890.94
298,2022-08-22 00:54:00,278583.8599999999,270304.72556696937,8279.134433030558,8061.808928732798,217.32550429775984,20220822,10,0,279481.06,276802.8,282549.56
299,2022-08-22 00:59:00,268912.44000000006,260769.1781722585,8143.261827741604,10417.839893705734,-2274.5780659641296,20220822,11,0,269904.2,267092.94,271899.34
300,2022-08-22 01:04:00,267187.81999999995,251408.52668190605,15779.2933180939,13092.352499494908,2686.9408185989923,20220822,12,0,273257.72,266230.8,269663.5
301,2022-08-22 01:09:00,257513.1333333332,242234.1508121169,15278.982521216329,15120.141263615293,158.84125760103416,20220822,13,0,268477.38,258741.66,261891.83
302,2022-08-22 01:14:00,248353.9766666667,233256.90613480177,15097.070531864942,16128.282706836051,-1031.2121749711114,20220822,14,0,258340.73,249508.31,252858.8
303,2022-08-22 01:19:00,241104.68000000008,224487.11877471372,16617.561225286336,16547.13567173158,70.42555355475633,20220822,15,0,249355.2,240334.38,244428.75
304,2022-08-22 01:24:00,234150.34,215934.58217640783,18215.75782359214,17229.05004820791,986.7077753842276,20220822,16,0,240630.67,233342.92,236484.11
305,2022-08-22 01:29:00,226033.30666666664,207608.5557181081,18424.75094855853,18992.469821514573,-567.7188729560403,20220822,17,0,233921.36,226125.62,228476.95
306,2022-08-22 01:34:00,220319.37666666665,199517.76514601888,20801.61152064777,22181.02859701976,-1379.4170763719883,20220822,18,0,229133.69,225153.95,225539.94
307,2022-08-22 01:39:00,217777.0766666666,191670.40468555884,26106.671981107764,26305.18942028049,-198.5174391727305,20220822,19,0,222928.11,216732.0,219145.52
308,2022-08-22 01:44:00,216891.65666666668,184074.14064723748,32817.5160194292,30295.851867893554,2521.6641515356423,20220822,20,0,218027.97,213293.28,215195.86
