Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,y_first,y_last,y_mean
288,2022-08-15 00:04:00,352836.4208333333,370122.1330747743,-17285.71224144101,-18940.53516015144,1654.8229187104298,20220815,0,0,353157.1,353157.1,353157.1
289,2022-08-15 00:09:00,344132.9266666667,358882.1799753959,-14749.25330872921,-13089.885025586576,-1659.3682831426358,20220815,1,0,359532.0,342815.7,351173.84
290,2022-08-15 00:14:00,340865.4866666666,347684.93400435225,-6819.447337685677,-8177.796191062657,1358.3488533769803,20220815,2,0,342773.75,332874.8,341764.03
291,2022-08-15 00:19:00,332280.04333333345,336547.5679226911,-4267.524589357665,-4612.655262143496,345.13067278583094,20220815,3,0,327503.1,323299.7,330941.12
292,2022-08-15 00:24:00,322358.0599999999,325486.8656007233,-3128.8056007234263,-2238.0508731099994,-890.7547276134269,20220815,4,0,315293.22,314105.88,320232.7
293,2022-08-15 00:29:00,313040.6833333334,314519.18828409124,-1478.504950757837,-674.3754718170176,-804.1294789408194,20220815,5,0,316571.2,305333.88,311922.8
294,2022-08-15 00:34:00,304730.95666666684,303660.4435179277,1070.513148739119,281.0612823087324,789.4518664303866,20220815,6,0,308411.25,296882.7,303764.75
295,2022-08-15 00:39:00,294454.7066666668,292926.0568840345,1528.649782632303,723.0695028295804,805.5802798027225,20220815,7,0,298368.25,288699.66,295505.5
296,2022-08-15 00:44:00,283242.91000000003,282330.94653676794,911.9634632320958,1058.9687733685698,-147.005310136474,20220815,8,0,281281.5,280729.5,286443.44
297,2022-08-15 00:49:00,273389.70666666655,271889.50052513805,1500.2061415284988,2082.800995270737,-582.5948537422387,20220815,9,0,276597.06,272970.44,278101.44
298,2022-08-15 00:54:00,266172.5066666668,261615.55698435428,4556.949682312552,4432.442863579798,124.50681873275424,20220815,10,0,271252.16,265479.22,270324.53
299,2022-08-15 00:59:00,257164.8999999999,251522.3869744397,5642.513025560213,7943.637862139395,-2301.1248365791826,20220815,11,0,264153.7,258091.61,262883.5
300,2022-08-15 01:04:00,256291.04333333336,241622.68021795465,14668.363115378745,11638.984222672992,3029.3788927057503,20220815,12,0,256377.92,250949.02,255614.92
301,2022-08-15 01:09:00,246534.35333333336,231928.53337182384,14605.819961509522,14554.497504144603,51.32245736491859,20220815,13,0,248959.17,243900.81,248620.77
302,2022-08-15 01:14:00,238884.1966666668,222451.4409848193,16432.755681847542,16650.10656591484,-217.35088406729847,20220815,14,0,241915.5,237124.22,241868.73
303,2022-08-15 01:19:00,231232.0933333333,213202.28893192337,18029.80440140993,18796.667318563723,-766.8629171537941,20220815,15,0,235238.67,230636.47,235364.98
304,2022-08-15 01:24:00,225421.8366666666,204191.3503432028,21230.486323463847,21863.324189253453,-632.8378657896064,20220815,16,0,228902.9,224440.66,229129.39
305,2022-08-15 01:29:00,221502.4066666666,195428.2837958324,26074.12287083417,25909.977432072672,164.145438761494,20220815,17,0,222879.25,218444.45,223150.64
306,2022-08-15 01:34:00,218268.93,186922.13374740304,31346.79625259695,30218.244957890256,1128.5512947066927,20220815,18,0,217132.38,212645.95,217389.92
307,2022-08-15 01:39:00,211677.0933333333,178681.33306129323,32995.76027204006,33957.257182003115,-961.4969099630543,20220815,19,0,211601.27,207086.45,211802.08
308,2022-08-15 01:44:00,208554.9,170713.70742976962,37841.19257023037,36806.26567714304,1034.9268930873368,20220815,20,0,206234.75,201687.73,206374.81
309,2022-08-15 01:49:00,202727.15666666665,163026.4817320734,39700.67493459326,39101.103819527656,599.5711150656061,20220815,21,0,201016.06,196444.39,201121.17
310,2022-08-15 01:54:00,195052.59999999995,155626.2879265115,39426.31207348846,41418.44125362682,-1992.1291801383632,20220815,22,0,195978.73,191489.12,196070.3
311,2022-08-15 01:59:00,190699.52000000005,148519.1745798175,42180.34542018254,43841.86004432459,-1661.5146241420516,20220815,23,0,191104.38,186734.31,191220.25
312,2022-08-15 02:04:00,191244.77,141710.617710552,49534.15228944799,45715.23500038937,3818.917289058613,20220815,24,0,186433.69,182144.31,186540.17
313,2022-08-15 02:09:00,181458.8200000001,135205.53287773696,46253.28712226314,46425.07534147024,-171.78821920709743,20220815,25,0,181891.06,177586.84,181965.58
314,2022-08-15 02:14:00,174085.96333333338,129008.28834950629,45077.67498382711,46311.021671326496,-1233.34668749939,20220815,26,0,177435.19,173256.56,177477.56
315,2022-08-15 02:19:00,169334.09666666665,123122.71916646458,46211.37750020207,46470.16781300651,-258.7903128044418,20220815,27,0,173055.34,168997.66,173092.7
316,2022-08-15 02:24:00,165235.28666666665,117552.1420339808,47683.14463268584,47755.398112253824,-72.25347956798214,20220815,28,0,168780.97,164773.12,168840.8
317,2022-08-15 02:29:00,162535.42,112299.37075229408,50236.04924770593,50152.37162516587,83.67762254006084,20220815,29,0,164642.1,160594.28,164724.89
318,2022-08-15 02:34:00,160202.2466666667,107366.73223928647,52835.51442738023,52956.14272629544,-120.6282989152096,20220815,30,0,160658.81,156461.97,160725.05
319,2022-08-15 02:39:00,159120.3966666666,102756.08280332002,56364.313863346586,55368.968868153184,995.3449951934016,20220815,31,0,156807.88,152422.25,156806.27
320,2022-08-15 02:44:00,155187.53666666668,98468.82468167174,56718.71198499494,57037.08369360724,-318.3717086122997,20220815,32,0,153098.28,148584.81,152979.0
321,2022-08-15 02:49:00,152617.92333333325,94505.9226575765,58112.000675756746,58176.13313392559,-64.13245816883864,20220815,33,0,149523.62,144980.53,149275.78
322,2022-08-15 02:54:00,149974.82000000004,90867.92063103463,59106.89936896539,59205.180539135305,-98.28117016991746,20220815,34,0,146074.78,141573.06,145724.89
323,2022-08-15 02:59:00,145709.96333333332,87554.9580855837,58155.00524774962,60221.27841874638,-2066.273170996756,20220815,35,0,142757.31,138367.28,142321.52
324,2022-08-15 03:04:00,148726.73,84566.78628511273,64159.94371488728,60873.76080426139,3286.182910625896,20220815,36,0,139595.72,135299.1,139040.08
325,2022-08-15 03:09:00,141839.8833333333,81902.78414556215,59937.09918777115,60831.64838312828,-894.5491953571254,20220815,37,0,136494.94,132250.62,135828.42
326,2022-08-15 03:14:00,139241.12333333338,79561.97368158086,59679.14965175252,60256.79605283934,-577.6464010868149,20220815,38,0,133424.19,129504.31,132694.7
327,2022-08-15 03:19:00,137230.8333333333,77543.03500140464,59687.79833192867,59638.4872947072,49.31103722147236,20220815,39,0,130398.25,126926.28,129685.46
328,2022-08-15 03:24:00,134783.52333333337,75844.32069608534,58939.20263724803,59249.25224561262,-310.04960836458486,20220815,40,0,127455.16,124506.03,126844.79
329,2022-08-15 03:29:00,133629.47666666668,74463.86967698927,59165.60698967741,58903.610867108975,261.9961225684383,20220815,41,0,124639.47,122237.28,124188.98
330,2022-08-15 03:34:00,131791.74666666664,73399.4203238691,58392.32634279755,58184.61783357196,207.70850922558748,20220815,42,0,121972.66,120159.28,121716.086
331,2022-08-15 03:39:00,129497.64666666668,72648.4229806491,56849.223686017576,56842.205306937634,7.018379079941951,20220815,43,0,119463.75,118252.5,119412.06
332,2022-08-15 03:44:00,127906.47666666664,72208.0517416491,55698.424925017534,55038.755123956544,659.6698010609907,20220815,44,0,117123.66,116465.69,117288.81
