Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,y_first,y_last,y_mean
288,2022-10-13 00:04:00,401290.8083333336,388333.0727545452,12957.735578788386,9405.493980041792,3552.241598746594,20221013,0,0,399100.53,399100.53,399100.53
289,2022-10-13 00:09:00,390575.0933333333,379432.82402781496,11142.269305518364,9970.141237248365,1172.12806827,20221013,1,0,388053.06,385212.5,386632.78
290,2022-10-13 00:14:00,378238.61,370542.1410555161,7696.468944483902,8497.64290249145,-801.1739580075482,20221013,2,0,375785.78,373882.06,374254.75
291,2022-10-13 00:19:00,366750.5866666666,361669.20540302846,5081.381263638148,5597.703937594048,-516.3226739558995,20221013,3,0,363590.3,362488.62,362587.72
292,2022-10-13 00:24:00,354521.46,352822.1612760577,1699.2987239423092,2525.5166733910214,-826.2179494487123,20221013,4,0,350347.7,352733.56,350458.25
293,2022-10-13 00:29:00,344136.6299999999,344009.13483041467,127.49516958522145,52.85578803500641,74.63938155021503,20221013,5,0,338399.16,342921.72,340078.44
294,2022-10-13 00:34:00,334553.8666666666,335238.2532190368,-684.3865523702116,-1825.1326519682111,1140.7460995979995,20221013,6,0,327823.94,334583.94,330217.75
295,2022-10-13 00:39:00,322365.92,326517.6630401637,-4151.74304016371,-3417.424906621002,-734.3181335427084,20221013,7,0,318227.1,324889.34,320875.38
296,2022-10-13 00:44:00,313404.6299999999,317855.5479654697,-4450.917965469824,-4799.97429237481,349.05632690498624,20221013,8,0,308459.75,315217.5,311838.9
297,2022-10-13 00:49:00,303939.65666666673,309260.1451448313,-5320.488478164538,-5643.893825023405,323.40534685886723,20221013,9,0,299379.44,303297.72,302234.8
298,2022-10-13 00:54:00,295872.82000000007,300739.7602067597,-4866.940206759609,-5405.155124270478,538.2149175108689,20221013,10,0,289454.06,295903.6,293156.88
299,2022-10-13 00:59:00,285295.32666666666,292302.7804782855,-7007.453811618849,-3801.697846325069,-3205.75596529378,20221013,11,0,282703.53,286425.62,284498.88
300,2022-10-13 01:04:00,285215.5366666665,283957.68636238214,1257.8503042843658,-1283.8416753729796,2541.6919796573457,20221013,12,0,279983.62,282083.97,278981.84
301,2022-10-13 01:09:00,276652.3533333333,275713.06038604514,939.2929472881368,1088.2554525725343,-148.96250528439737,20221013,13,0,268439.25,273033.4,270157.5
302,2022-10-13 01:14:00,269738.21333333326,267577.5939577531,2160.619375580165,2387.4207497523957,-226.80137417223025,20221013,14,0,260541.14,262976.62,261640.75
303,2022-10-13 01:19:00,262855.1466666667,259560.09148145196,3295.055185214791,2430.070194057328,864.9849911574634,20221013,15,0,254744.98,254727.19,253792.92
304,2022-10-13 01:24:00,252482.74666666667,251669.47175389985,813.2749127668503,1745.8828842840462,-932.607971517196,20221013,16,0,246752.52,247570.11,245442.88
305,2022-10-13 01:29:00,245001.73,243914.7664914024,1086.963508597633,1078.5313184143463,8.43219018328682,20221013,17,0,239664.48,237768.2,238399.23
306,2022-10-13 01:34:00,236272.91,236305.1158547374,-32.20585473740357,859.9327411162261,-892.1385958536297,20221013,18,0,232393.77,232565.0,232041.95
307,2022-10-13 01:39:00,231681.21000000005,228849.76098487465,2831.449015125429,1079.3680109293102,1752.0810041961183,20221013,19,0,230167.6,227113.62,226598.95
308,2022-10-13 01:44:00,222886.39,221558.03334273904,1328.356657260971,1596.877541263222,-268.52088400225125,20221013,20,0,221886.75,223191.77,221493.36
309,2022-10-13 01:49:00,216026.4233333333,214439.3410632366,1587.0822700966964,2404.597130420567,-817.5148603238704,20221013,21,0,216907.12,217809.69,216223.62
310,2022-10-13 01:54:00,211094.8833333333,207503.15211100384,3591.7312223294866,3443.9298945263427,147.80132780314398,20221013,22,0,210380.28,211656.62,210836.45
311,2022-10-13 01:59:00,203495.48,200758.97443839491,2736.5055616050668,4326.400107339396,-1589.8945457343289,20221013,23,0,203856.27,206621.7,205701.88
312,2022-10-13 02:04:00,202647.39,194216.3331672705,8431.056832729519,4581.567063213151,3849.489769516368,20221013,24,0,200261.58,203382.11,202010.19
313,2022-10-13 02:09:00,191005.12666666665,187884.74488302867,3120.381783637975,4316.545762131249,-1196.163978493274,20221013,25,0,193913.27,197329.47,196151.88
314,2022-10-13 02:14:00,184407.7666666667,181773.68925002008,2634.0774166466144,4353.6263851237845,-1719.54896847717,20221013,26,0,188703.78,191576.17,190431.94
315,2022-10-13 02:19:00,181535.0266666668,175892.578010464,5642.448656202789,5436.144857796442,206.3037984063467,20221013,27,0,183062.58,185532.1,185125.0
316,2022-10-13 02:24:00,177939.92333333328,170250.7216463201,7689.201687013177,7429.471199909196,259.73048710398143,20221013,28,0,178304.64,182975.12,180161.42
317,2022-10-13 02:29:00,174891.45666666672,164857.29383803273,10034.162828633998,9470.509033538863,563.6537950951351,20221013,29,0,174483.83,176168.83,175667.42
318,2022-10-13 02:34:00,170423.91,159721.29408404007,10702.615915959934,10776.09323580416,-73.47731984422717,20221013,30,0,170664.31,173828.25,171543.11
319,2022-10-13 02:39:00,166545.3799999999,154851.50859379995,11693.871406199934,11257.843908868095,436.0274973318392,20221013,31,0,167244.64,169727.98,167815.42
320,2022-10-13 02:44:00,161494.11666666676,150256.46981986234,11237.64684680442,11548.484245570531,-310.83739876611435,20221013,32,0,163069.38,167022.06,164587.86
321,2022-10-13 02:49:00,158512.01666666666,145944.4149537629,12567.601712903765,12529.51306291476,38.08864998900572,20221013,33,0,160923.44,163951.53,161883.67
322,2022-10-13 02:54:00,155741.75333333336,141923.2436190138,13818.509714319543,14636.352462328789,-817.8427480092414,20221013,34,0,159499.38,161584.81,159365.95
323,2022-10-13 02:59:00,154013.88666666657,138200.4751544154,15813.411512251158,17365.009195896302,-1551.5976836451446,20221013,35,0,156684.62,158840.81,157096.77
324,2022-10-13 03:04:00,157539.17333333337,134783.20578036702,22755.96755296635,19507.89357563359,3248.0739773327623,20221013,36,0,155916.94,158198.44,156143.61
325,2022-10-13 03:09:00,152055.82666666672,131678.0660543301,20377.760612336628,20159.327662255844,218.43295008078348,20221013,37,0,152954.47,155195.84,153660.9
326,2022-10-13 03:14:00,146954.6666666667,128891.17885838682,18063.487808279868,19529.04417229198,-1465.5563640121109,20221013,38,0,150191.34,153425.81,151301.17
327,2022-10-13 03:19:00,144638.83666666664,126428.11840553203,18210.718261134607,18611.195562238423,-400.477301103816,20221013,39,0,147783.75,150335.75,149082.86
328,2022-10-13 03:24:00,142555.75666666665,124293.87048663886,18261.886180027795,18161.6456660884,100.2405139393959,20221013,40,0,145869.53,147898.97,146882.61
329,2022-10-13 03:29:00,140944.59666666665,122492.79438158032,18451.80228508633,18164.75988399099,287.04240109534294,20221013,41,0,143139.81,146512.28,144835.95
330,2022-10-13 03:34:00,139214.69333333336,121028.5867501297,18186.10658320365,18120.28946615957,65.81711704408372,20221013,42,0,141908.9,144539.06,143225.77
331,2022-10-13 03:39:00,137786.0466666667,119904.24780978232,17881.798856884358,17611.993208047985,269.8056488363727,20221013,43,0,139885.5,142225.38,141458.92
332,2022-10-13 03:44:00,135974.5966666667,119122.05016150884,16852.546505157865,16647.089392885442,205.4571122724228,20221013,44,0,138824.16,141400.38,140126.36
333,2022-10-13 03:49:00,134047.72000000003,118683.51051295229,15364.209487047743,15592.96645348598,-228.7569664382354,20221013,45,0,137431.0,139666.03,138782.27
334,2022-10-13 03:54:00,132752.35000000003,118589.36461277264,14162.985387227382,14769.113968999183,-606.1285817718017,20221013,46,0,135984.44,138786.12,137426.77
335,2022-10-13 03:59:00,131659.41666666666,118839.54564877512,12819.871017891535,14017.866605877049,-1197.995587985513,20221013,47,0,135871.9,137074.1,136192.66
336,2022-10-13 04:04:00,135175.11333333334,119433.16634362184,15741.94698971149,12760.59940338834,2981.3475863231506,20221013,48,0,137486.34,136224.53,135539.89
337,2022-10-13 04:09:00,130062.16,120368.50496904577,9693.65503095425,10611.36514142376,-917.7101104695084,20221013,49,0,133910.66,133602.28,133661.58
338,2022-10-13 04:14:00,128862.92,121642.99546183716,7219.924538162842,7828.0539856377245,-608.129447474882,20221013,50,0,131837.9,133464.4,132108.16
339,2022-10-13 04:19:00,128037.2166666667,123253.22180120253,4783.994865464192,5017.495331028876,-233.5004655646835,20221013,51,0,131174.1,130699.09,130954.16
340,2022-10-13 04:24:00,127861.72666666668,125194.9167753416,2666.8098913250724,2537.6667525949533,129.14313873011906,20221013,52,0,129729.53,130774.75,130084.98
341,2022-10-13 04:29:00,128232.07,127462.96523407038,769.104765929631,326.6951489774802,442.4096169521508,20221013,53,0,128589.09,130934.875,130078.07
342,2022-10-13 04:34:00,128240.52333333336,130051.41190228704,-1810.888568953684,-1834.7572764971812,23.86870754349775,20221013,54,0,130178.28,131302.5,130573.94
343,2022-10-13 04:39:00,128038.45666666662,132953.47375667066,-4915.017090004039,-4078.003782474049,-837.01330752999,20221013,55,0,130547.84,131536.84,131456.11
344,2022-10-13 04:44:00,130742.53333333335,136161.55702009192,-5419.023686758563,-6389.073783786188,970.0500970276252,20221013,56,0,131480.53,132972.78,132620.67
345,2022-10-13 04:49:00,131256.38666666666,139667.27865836618,-8410.891991699522,-8592.243518561989,181.35152686246693,20221013,57,0,133479.03,133748.84,134288.64
346,2022-10-13 04:54:00,132819.9433333333,143461.4923906374,-10641.549057304102,-10400.191468317564,-241.3575889865388,20221013,58,0,135393.1,136362.5,136297.39
347,2022-10-13 04:59:00,133631.36000000002,147534.31905826915,-13902.95905826913,-11705.105557995816,-2197.8535002733133,20221013,59,0,137522.44,139644.1,138572.97
348,2022-10-13 05:04:00,141857.11666666664,151875.18122717884,-10018.064560512195,-12839.936964239458,2821.8724037272605,20221013,60,0,147467.69,141406.4,142268.33
349,2022-10-13 05:09:00,141029.27666666667,156472.84187628402,-15443.565209617343,-14310.266578669847,-1133.2986309474943,20221013,61,0,143431.44,144256.06,143964.31
350,2022-10-13 05:14:00,146484.68000000002,161315.4469245012,-14830.766924501164,-16207.110864813058,1376.3439403118937,20221013,62,0,144965.53,147180.78,146285.62
351,2022-10-13 05:19:00,146867.93,166390.57142190877,-19522.64142190877,-18064.286254801445,-1458.3551671073292,20221013,63,0,147970.4,150415.56,149113.14
352,2022-10-13 05:24:00,152105.53999999998,171685.269098657,-19579.72909865703,-19379.80075360544,-199.92834505159044,20221013,64,0,150973.47,154353.69,152474.3
353,2022-10-13 05:29:00,156683.3166666667,177186.12504460884,-20502.80837794213,-20207.25784528527,-295.55053265686,20221013,65,0,156785.19,158934.25,156584.55
354,2022-10-13 05:34:00,162840.23666666672,182879.31109900525,-20039.07443233853,-21148.64862907977,1109.5741967412396,20221013,66,0,161144.78,164702.25,162609.88
355,2022-10-13 05:39:00,165772.4100000001,188750.64375476664,-22978.233754766552,-22725.758109133792,-252.47564563275955,20221013,67,0,167744.62,168970.73,168445.44
356,2022-10-13 05:44:00,170750.0566666666,194785.6441423337,-24035.587475667096,-24734.6876455578,699.1001698907057,20221013,68,0,175214.2,174002.61,174837.55
357,2022-10-13 05:49:00,174729.79000000004,200969.59970268456,-26239.80970268452,-26172.23643414944,-67.57326853508494,20221013,69,0,181172.5,179787.89,181690.94
358,2022-10-13 05:54:00,181119.05,207287.6272351377,-26168.577235137724,-25881.345954791843,-287.2312803458808,20221013,70,0,190465.36,189021.8,190691.56
359,2022-10-13 05:59:00,186293.5966666668,213724.7368650856,-27431.14019841881,-23565.205222638386,-3865.9349757804266,20221013,71,0,198583.53,198421.11,199986.02
360,2022-10-13 06:04:00,204286.62,220265.8965367441,-15979.276536744115,-20264.73134480826,4285.454808064143,20221013,72,0,215816.84,213225.48,214159.61
361,2022-10-13 06:09:00,209358.4166666668,226896.09664065507,-17537.67997398827,-17536.279886833676,-1.4000871545940754,20221013,73,0,224525.6,223193.77,223849.19
362,2022-10-13 06:14:00,217626.0033333334,233600.41430671068,-15974.410973377264,-15998.388227631873,23.97725425460885,20221013,74,0,235662.3,230238.47,232694.88
363,2022-10-13 06:19:00,225048.2866666668,240364.07700076752,-15315.79033410072,-14825.238198036785,-490.5521360639341,20221013,75,0,242767.97,239066.97,241066.64
364,2022-10-13 06:24:00,234561.12666666656,247172.5249600153,-12611.3982933487,-12656.120475725276,44.72218237657762,20221013,76,0,251962.55,251049.9,250440.45
365,2022-10-13 06:29:00,241946.31666666665,254011.47210810985,-12065.155441443174,-8953.173297157911,-3111.9821442852626,20221013,77,0,261293.02,262101.44,260639.52
366,2022-10-13 06:34:00,258923.8366666668,260866.96500109608,-1943.1283344292897,-4599.144365008338,2656.0160305790487,20221013,78,0,274732.94,274742.75,273871.2
367,2022-10-13 06:39:00,267095.71666666656,267725.439469064,-629.7228023974458,-1141.322717797912,511.5999154004662,20221013,79,0,282607.12,284548.3,283814.84
368,2022-10-13 06:44:00,275966.1000000001,274573.7744988394,1392.325501160696,739.5490027930148,652.7764983676814,20221013,80,0,294301.88,290299.88,292410.5
369,2022-10-13 06:49:00,283435.86666666664,281399.34310707066,2036.523559595982,2103.2396537794493,-66.71609418346725,20221013,81,0,300958.66,297495.34,299931.56
370,2022-10-13 06:54:00,293806.79333333333,288190.0597775668,5616.733555766521,5092.104005925567,524.6295498409545,20221013,82,0,308856.44,303379.06,306579.34
371,2022-10-13 06:59:00,300886.4766666666,294934.4242537199,5952.0524129467085,11143.173548106532,-5191.121135159825,20221013,83,0,314215.4,312210.94,314140.47
372,2022-10-13 07:04:00,322340.9066666667,301621.56123470195,20719.345431964728,19491.60284198658,1227.7425899781483,20221013,84,0,341277.16,338846.62,340027.34
373,2022-10-13 07:09:00,340650.8166666669,308241.2559175209,32409.56074914598,27591.223881520356,4818.336867625629,20221013,85,0,353955.44,348626.88,351223.22
374,2022-10-13 07:14:00,347469.6333333333,314783.98504139145,32685.64829194185,33351.40013043125,-665.7518384893992,20221013,86,0,360204.12,353297.88,358053.97
375,2022-10-13 07:19:00,356347.1866666667,321240.9432132724,35106.24345339433,36766.88052683668,-1660.6370734423472,20221013,87,0,365822.94,360109.3,364366.4
376,2022-10-13 07:24:00,366265.08,327604.06446227484,38661.01553772518,39189.03652737624,-528.0209896510569,20221013,88,0,372664.28,366227.84,370181.97
377,2022-10-13 07:29:00,373265.2466666667,333866.03879715095,39399.20786951576,41448.64617718828,-2049.438307672528,20221013,89,0,377721.9,371654.62,375944.47
378,2022-10-13 07:34:00,386225.13000000006,340020.3237169324,46204.80628306768,43096.06555827407,3108.740724793606,20221013,90,0,384862.16,380581.72,382478.16
379,2022-10-13 07:39:00,390082.3933333333,346061.15063497296,44021.24269836035,43347.37861723853,673.8640811218211,20221013,91,0,388308.38,384123.88,386420.62
380,2022-10-13 07:44:00,393419.37,351983.52613795217,41435.84386204783,42394.357110327495,-958.5132482796688,20221013,92,0,391553.62,389292.78,390394.12
381,2022-10-13 07:49:00,399361.63,357783.2281841058,41578.401815894176,41567.29209215669,11.10972373749246,20221013,93,0,394822.28,391820.3,393881.38
382,2022-10-13 07:54:00,405542.3599999999,363456.7972081903,42085.562791809614,42283.96237889239,-198.39958708277845,20221013,94,0,396436.34,396327.0,397418.88
383,2022-10-13 07:59:00,411796.4466666665,369001.52230959205,42794.92435707443,44832.70793560406,-2037.7835785296336,20221013,95,0,400207.84,403118.5,401602.38
384,2022-10-13 08:04:00,422683.5,374415.4225942309,48268.07740576909,47966.799424124,301.2779816450929,20221013,96,0,412744.1,414389.72,409431.66
385,2022-10-13 08:09:00,433049.6666666667,379697.2238583794,53352.44280828728,49759.731290324125,3592.711517963151,20221013,97,0,412563.3,417013.12,413557.25
386,2022-10-13 08:14:00,432887.7633333332,384846.3308294871,48041.43250384607,49190.02115130725,-1148.5886474611834,20221013,98,0,414562.47,423078.88,417277.25
387,2022-10-13 08:19:00,436381.9166666667,389862.79514755344,46519.12151911325,46954.01797577548,-434.8964566622308,20221013,99,0,418208.03,425480.06,420591.72
388,2022-10-13 08:24:00,438410.5700000001,394747.27941088367,43663.290589116456,44682.76138368683,-1019.4707945703776,20221013,100,0,418566.56,430051.28,423463.97
389,2022-10-13 08:29:00,442257.4633333334,399501.017571314,42756.44576201937,43518.60566397655,-762.1599019571731,20221013,101,0,419739.8,431497.56,426626.47
390,2022-10-13 08:34:00,449811.25666666665,404125.77191678894,45685.48474987771,43497.25118183366,2188.233568044052,20221013,102,0,423892.22,436672.62,430139.0
391,2022-10-13 08:39:00,452387.66666666686,408623.7871196917,43763.879546975135,43994.41334244833,-230.5337954731949,20221013,103,0,426831.25,439475.6,433143.5
392,2022-10-13 08:44:00,454955.5166666666,412997.741632134,41957.77503453265,44367.40090543378,-2409.625870901131,20221013,104,0,428782.94,442276.38,435648.25
393,2022-10-13 08:49:00,464187.0599999999,417250.6968157952,46936.36318420473,44204.21513252152,2732.148051683209,20221013,105,0,428586.44,443725.9,438417.84
394,2022-10-13 08:54:00,465310.8566666666,421386.0442614716,43924.81240519497,43448.76196904881,476.0504361461572,20221013,106,0,430440.5,450867.4,442203.28
395,2022-10-13 08:59:00,465603.5299999998,425407.4516743594,40196.07832564035,42440.4775081958,-2244.399182555448,20221013,107,0,432089.3,457834.25,446758.66
396,2022-10-13 09:04:00,470196.8833333333,429318.8077691886,40878.0755641447,41496.1808659482,-618.1053018034945,20221013,108,0,441379.9,466356.06,455494.88
397,2022-10-13 09:09:00,475990.78,433124.1666241641,42866.613375835936,40460.58062344787,2406.0327523880624,20221013,109,0,448707.9,466608.88,460840.66
398,2022-10-13 09:14:00,475111.6700000001,436827.6919034042,38283.97809659591,38971.09476377379,-687.1166671778847,20221013,110,0,450898.25,469420.16,464471.47
399,2022-10-13 09:19:00,477583.9966666667,440433.60142927215,37150.39523739455,37032.06011620052,118.33512119403169,20221013,111,0,456712.66,470309.2,467616.97
400,2022-10-13 09:24:00,478257.07333333336,443946.1125071386,34310.96082619479,35012.633700196784,-701.6728740019971,20221013,112,0,458186.94,472036.62,470208.0
401,2022-10-13 09:29:00,479798.78666666674,447369.38847251085,32429.39819415589,33154.50865990412,-725.1104657482283,20221013,113,0,460221.25,475234.6,473016.88
402,2022-10-13 09:34:00,483552.4366666668,450707.4868568047,32844.949809862126,31357.79914725145,1487.1506626106748,20221013,114,0,466309.38,479556.16,476600.38
403,2022-10-13 09:39:00,484229.8666666665,453964.3095964672,30265.557070199346,29529.62593807885,735.9311321204877,20221013,115,0,471349.47,481111.16,479686.38
404,2022-10-13 09:44:00,483185.1733333333,457143.5556909127,26041.617642420577,27939.342280529127,-1897.7246381085497,20221013,116,0,476874.03,482290.3,481843.97
405,2022-10-13 09:49:00,488291.79,460248.6766587807,28043.11334121932,27000.812555204466,1042.3007860148537,20221013,117,0,481258.2,481986.56,483732.38
406,2022-10-13 09:54:00,489114.3933333334,463282.8351863044,25831.55814702902,26726.29288650596,-894.7347394769422,20221013,118,0,482481.06,486745.88,485771.5
407,2022-10-13 09:59:00,492242.5333333334,466248.8672924483,25993.666040885088,26512.55308590294,-518.887045017851,20221013,119,0,483229.56,490213.28,488293.84
408,2022-10-13 10:04:00,496693.5899999999,469149.24827431096,27544.34172568895,25528.310773193447,2016.0309524955048,20221013,120,0,492502.75,497696.44,495246.28
409,2022-10-13 10:09:00,495512.8666666667,471986.0627790511,23526.80388761562,23415.995546468308,110.8083411473126,20221013,121,0,493868.78,496791.56,497515.0
410,2022-10-13 10:14:00,493823.76333333337,474760.9791959944,19062.784137338986,20626.90148265009,-1564.1173453111078,20221013,122,0,495158.44,498087.7,498098.12
411,2022-10-13 10:19:00,495822.36,477475.2286073119,18347.131392688083,17984.054310193824,363.0770824942592,20221013,123,0,494984.22,497450.38,497875.88
412,2022-10-13 10:24:00,495697.2199999999,480129.58845181967,15567.631548180245,15995.5466824613,-427.91513428105645,20221013,124,0,493703.44,499494.4,497788.4
413,2022-10-13 10:29:00,498676.9033333333,482724.3710692088,15952.532264124544,14682.47340779918,1270.058856325364,20221013,125,0,497289.78,498751.7,497778.03
414,2022-10-13 10:34:00,498078.02666666656,485259.41721023497,12818.609456431586,13903.250088457546,-1084.6406320259591,20221013,126,0,499251.56,502345.0,498296.5
415,2022-10-13 10:39:00,502879.4033333333,487734.09457877954,15145.308754553786,13615.455841475996,1529.8529130777897,20221013,127,0,502578.28,504029.56,498838.4
416,2022-10-13 10:44:00,500936.07333333313,490147.3014379872,10788.77189534594,13785.46836050049,-2996.696465154549,20221013,128,0,501914.5,501200.56,498581.34
