Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,y_first,y_last,y_mean
288,2022-08-19 00:04:00,379289.7083333332,388975.21264938015,-9685.50431604695,-18600.640683384023,8915.136367337076,20220819,0,0,393047.5,393047.5,393047.5
289,2022-08-19 00:09:00,369240.5433333333,378107.64880522137,-8867.105471888091,-8039.205598572674,-827.8998733154176,20220819,1,0,394593.28,381631.3,388112.3
290,2022-08-19 00:14:00,366842.9066666668,367272.6763364512,-429.7696697843494,-1471.9501140134514,1042.180444229102,20220819,2,0,378876.8,376633.53,377093.66
291,2022-08-19 00:19:00,356722.8299999999,356486.5291070873,236.3008929126081,619.7547129709125,-383.4538200583044,20220819,3,0,369651.3,363226.06,367635.38
292,2022-08-19 00:24:00,344090.65,345765.1187261366,-1674.4687261366053,1.055070653036772,-1675.523796789642,20220819,4,0,365525.75,349536.44,360878.9
293,2022-08-19 00:29:00,332898.7100000001,335124.0048015976,-2225.2948015974835,-1301.1906716662627,-924.1041299312208,20220819,5,0,341899.8,343729.03,349706.88
294,2022-08-19 00:34:00,323504.1666666666,324578.3674693386,-1074.200802671956,-2334.8671006803665,1260.6662980084106,20220819,6,0,345730.22,334330.62,344144.22
295,2022-08-19 00:39:00,311746.18,314142.9821924129,-2396.802192412899,-3098.579592182335,701.7773997694362,20220819,7,0,331164.6,318472.7,331912.22
296,2022-08-19 00:44:00,300123.1666666667,303832.1968057802,-3709.030139113485,-3608.239022909239,-100.79111620424646,20220819,8,0,308892.53,304330.34,321372.7
297,2022-08-19 00:49:00,290272.6133333332,293659.9108897649,-3387.297556431673,-3364.16304529704,-23.13451113463316,20220819,9,0,306223.47,294929.1,310377.6
298,2022-08-19 00:54:00,281646.8100000001,283639.55734827614,-1992.7473482760247,-1698.9523658210858,-293.7949824549394,20220819,10,0,306754.47,279819.06,298903.5
299,2022-08-19 00:59:00,273109.8666666666,273784.0861622647,-674.2194955981104,1471.090965257048,-2145.3104608551585,20220819,11,0,305683.25,270864.8,290590.34
300,2022-08-19 01:04:00,272002.13,264105.9504438357,7896.179556164308,5309.175244106743,2587.0043120575656,20220819,12,0,301721.56,261550.77,282563.3
301,2022-08-19 01:09:00,262946.20666666667,254617.09448261303,8329.112184053636,8574.139890989685,-245.02770693604907,20220819,13,0,296860.84,261279.95,274663.4
302,2022-08-19 01:14:00,255438.83,245328.94388000813,10109.88611999186,10530.59637429126,-420.710254299398,20220819,14,0,284542.78,257642.33,265018.94
303,2022-08-19 01:19:00,247941.31666666665,236252.3977145772,11688.918952089472,11420.42691877656,268.4920333129121,20220819,15,0,281688.0,247274.45,256186.56
304,2022-08-19 01:24:00,241025.7,227397.82254292813,13627.877457071882,12290.716082186069,1337.1613748858144,20220819,16,0,269565.8,243092.89,248329.7
305,2022-08-19 01:29:00,231456.98666666672,218775.0482435801,12681.938423086627,14391.001579457265,-1709.0631563706374,20220819,17,0,257974.22,231151.62,240027.45
306,2022-08-19 01:34:00,226702.53333333333,210393.3655765196,16309.167756813751,18273.690135517823,-1964.5223787040704,20220819,18,0,247495.23,232572.94,232307.19
307,2022-08-19 01:39:00,226818.88666666663,202261.525335076,24557.361331590622,23192.891601909338,1364.4697296812883,20220819,19,0,235048.58,229402.42,226235.81
308,2022-08-19 01:44:00,224571.08,194387.73904802187,30183.340951978116,27677.65807273617,2505.68287924194,20220819,20,0,223605.5,224691.75,218890.38
309,2022-08-19 01:49:00,217239.00666666665,186779.6810509932,30459.32561567347,30904.441800663662,-445.1161849901946,20220819,21,0,215874.92,213949.38,212999.95
310,2022-08-19 01:54:00,211175.46,179444.4918857223,31730.968114277697,33243.38763484797,-1512.4195205702708,20220819,22,0,210174.25,217075.81,210080.52
311,2022-08-19 01:59:00,205212.81666666665,172388.78284622956,32824.03382043709,35367.98489868283,-2543.9510782457364,20220819,23,0,204555.75,208847.77,204941.67
312,2022-08-19 02:04:00,207407.5233333333,165618.64161808387,41788.881715249416,37311.666242243125,4477.21547300629,20220819,24,0,202409.62,207408.16,203203.95
313,2022-08-19 02:09:00,196921.38666666663,159139.63887999544,37781.74778667119,38738.45258029878,-956.7047936275922,20220819,25,0,197527.92,195994.05,196967.86
314,2022-08-19 02:14:00,191494.20000000004,152956.83572285477,38537.36427714527,39713.15799279102,-1175.7937156457483,20220819,26,0,195065.19,197873.44,193436.42
315,2022-08-19 02:19:00,188054.7666666667,147074.79186611413,40979.97480055256,40703.57708857859,276.39771197397204,20220819,27,0,186416.4,190076.44,188099.75
316,2022-08-19 02:24:00,183618.04000000004,141497.57446517266,42120.46553482738,42013.16144859533,107.30408623204858,20220819,28,0,180051.06,186404.34,184193.5
317,2022-08-19 02:29:00,179779.82,136228.7674383453,43551.05256165471,43537.54059854204,13.511963112672674,20220819,29,0,178879.19,178743.66,179959.55
318,2022-08-19 02:34:00,176169.66000000006,131271.48131085763,44898.17868914243,44955.81975097224,-57.641061829810496,20220819,30,0,172792.56,175962.94,176356.73
319,2022-08-19 02:39:00,172361.6466666666,126628.36331335473,45733.28335331188,46000.7691166705,-267.4857633586216,20220819,31,0,173029.75,168596.5,172259.1
320,2022-08-19 02:44:00,170242.96333333344,122301.607793512,47941.35553982144,46686.5053341798,1254.85020564164,20220819,32,0,164607.84,168385.28,168825.75
321,2022-08-19 02:49:00,165551.2966666667,118292.96677351824,47258.329893148446,47412.747814069065,-154.4179209206195,20220819,33,0,163586.84,158866.72,164918.86
322,2022-08-19 02:54:00,162041.32666666666,114603.76065026736,47437.5660163993,48675.27580771668,-1237.7097913173784,20220819,34,0,168480.1,154287.78,161592.61
323,2022-08-19 02:59:00,159855.89666666664,111234.8888933183,48621.007773348334,50435.82863031967,-1814.8208569713315,20220819,35,0,160706.5,153670.22,157674.33
324,2022-08-19 03:04:00,163864.02333333337,108186.8407399581,55677.18259337527,51922.6811253601,3754.5014680151726,20220819,36,0,158250.06,152402.19,154485.55
325,2022-08-19 03:09:00,157325.11666666667,105459.70580235677,51865.4108643099,52356.98687833701,-491.5760140271013,20220819,37,0,152498.28,145731.28,151427.36
326,2022-08-19 03:14:00,153781.15333333332,103053.18456404372,50727.96876928961,51760.53712489103,-1032.5683556014192,20220819,38,0,148609.06,144308.66,146997.05
327,2022-08-19 03:19:00,151440.36999999997,100966.59869980684,50473.771300193126,50785.51038453841,-311.7390843452813,20220819,39,0,147350.75,140035.9,143577.11
328,2022-08-19 03:24:00,149165.4866666667,99198.90122358048,49966.585443086224,49912.57708228453,54.008360801693925,20220819,40,0,142265.81,137827.84,140656.95
329,2022-08-19 03:29:00,147020.8166666667,97748.68639880075,49272.13026786596,49073.68606923962,198.44419862633367,20220819,41,0,139556.81,135361.97,138395.88
330,2022-08-19 03:34:00,145221.91999999998,96614.19943576488,48607.72056423512,47951.181974476334,656.5385897587839,20220819,42,0,144972.9,134018.22,136355.92
331,2022-08-19 03:39:00,141654.38000000003,95793.34593251854,45861.03406748149,46422.41867874256,-561.38461126107,20220819,43,0,134860.69,130762.06,132703.88
332,2022-08-19 03:44:00,140090.22333333342,95283.70107797498,44806.52225535843,44690.606358602,115.915896756429,20220819,44,0,132483.38,131047.875,131588.02
333,2022-08-19 03:49:00,138469.40666666665,95082.5186232106,43386.88804345604,43093.90077751538,292.987265940661,20220819,45,0,137587.81,129603.97,129924.805
334,2022-08-19 03:54:00,136515.05000000002,95186.73960613795,41328.31039386205,41807.74103701201,-479.43064314996445,20220819,46,0,131895.81,127381.69,128395.35
335,2022-08-19 03:59:00,134615.48000000004,95593.00087247213,39022.47912752791,40623.00496504332,-1600.525837515408,20220819,47,0,127755.47,126584.41,126553.53
336,2022-08-19 04:04:00,138501.49999999994,96297.64339065236,42203.85660934757,39048.32634568169,3155.5302636658744,20220819,48,0,125606.66,125489.97,126234.13
337,2022-08-19 04:09:00,133317.3266666667,97296.72040199174,36020.60626467495,36817.26618610745,-796.6599214325033,20220819,49,0,133406.9,124743.91,126086.23
338,2022-08-19 04:14:00,131735.3066666667,98586.0054233662,33149.30124330049,34242.458030482696,-1093.1567871822044,20220819,50,0,122685.72,122697.0,123821.87
339,2022-08-19 04:19:00,132596.55,100161.00013859948,32435.549861400505,31882.21180610896,553.3380552915442,20220819,51,0,125206.84,123791.06,124058.29
340,2022-08-19 04:24:00,131309.92,102016.94220938232,29292.977790617704,29925.35972715609,-632.3819365383897,20220819,52,0,123634.94,124610.0,123652.375
341,2022-08-19 04:29:00,132145.32666666663,104148.81304884456,27996.513617822056,28020.49405189414,-23.98043407208388,20220819,53,0,125760.25,123650.625,123704.12
342,2022-08-19 04:34:00,133570.29666666663,106551.34558046004,27018.951086206594,25669.469661965926,1349.4814242406685,20220819,54,0,125803.06,123263.84,123847.28
343,2022-08-19 04:39:00,131673.26999999996,109219.0320363231,22454.23796367686,22779.85491818035,-325.61695450349,20220819,55,0,126356.16,126551.66,124534.16
344,2022-08-19 04:44:00,131333.98333333334,112146.13183816214,19187.8514951712,19851.20857667089,-663.3570814996929,20220819,56,0,127578.44,130034.41,125597.24
345,2022-08-19 04:49:00,133583.94,115326.67955390924,18257.26044609077,17599.03073027414,658.2297158166366,20220819,57,0,132897.9,131087.03,126660.77
346,2022-08-19 04:54:00,134572.77999999997,118754.49304284107,15818.286957158882,16340.551710976586,-522.2647538177043,20220819,58,0,126673.59,133523.69,127750.836
347,2022-08-19 04:59:00,135765.86333333334,122423.18174316511,13342.681590168211,15587.308300977716,-2244.6267108095017,20220819,59,0,138145.78,136715.03,131788.45
348,2022-08-19 05:04:00,143889.09666666662,126326.1551979538,17562.941468712816,14205.661953603296,3357.27951510952,20220819,60,0,132476.84,139971.16,133374.2
349,2022-08-19 05:09:00,141211.37999999998,130456.63181030132,10754.748189698645,11278.313213396046,-523.5650236974034,20220819,61,0,133930.44,140836.19,136167.55
350,2022-08-19 05:14:00,142207.7333333333,134807.6478831966,7400.085450136714,7034.601228962664,365.4842211740497,20220819,62,0,140824.84,145574.19,139435.44
351,2022-08-19 05:19:00,142027.23000000004,139372.06692536798,2655.163074632059,2849.471703768853,-194.308629136794,20220819,63,0,140422.94,150196.44,143352.27
352,2022-08-19 05:24:00,142521.32,144142.5892868291,-1621.269286829105,190.50005297098016,-1811.7693398000847,20220819,64,0,145111.44,152790.47,147013.11
353,2022-08-19 05:29:00,148015.18666666668,149111.76213874493,-1096.575472078257,-546.9517451249026,-549.6237269533544,20220819,65,0,146678.03,155458.28,151104.3
354,2022-08-19 05:34:00,156632.24333333332,154271.98972607852,2360.2536072547955,-239.29097275550015,2599.544580010296,20220819,66,0,153970.56,159139.6,156066.12
355,2022-08-19 05:39:00,158891.24666666664,159615.54402181093,-724.2973551442847,-95.10339205821944,-629.1939630860652,20220819,67,0,159919.5,159586.56,160614.45
356,2022-08-19 05:44:00,164558.91999999998,165134.57568287489,-575.6556828749017,-576.659753409006,1.0040705341043576,20220819,68,0,166501.97,170628.62,166257.2
357,2022-08-19 05:49:00,169786.6166666666,170821.1253645541,-1034.5086978874751,-1188.2161349430496,153.70743705557447,20220819,69,0,168792.97,177791.97,171277.3
358,2022-08-19 05:54:00,175681.86333333334,176667.13531113003,-985.271977796685,-1091.857579057668,106.58560126098293,20220819,70,0,173986.44,178259.1,175573.08
359,2022-08-19 05:59:00,179620.78999999998,182664.46129442827,-3043.671294428292,74.55783587766017,-3118.229130305952,20220819,71,0,180617.25,185482.1,182154.5
360,2022-08-19 06:04:00,194037.4566666667,188804.88480728547,5232.57185938122,1815.7581248394931,3416.8137345417263,20220819,72,0,190452.34,193896.7,191162.67
361,2022-08-19 06:09:00,197933.1966666666,195080.1255072902,2853.0711593763845,3243.675982093981,-390.60482271759656,20220819,73,0,196278.27,199857.88,197856.62
362,2022-08-19 06:14:00,205373.1266666667,201481.85392529287,3891.272741373832,3949.173807074383,-57.90106570055059,20220819,74,0,203711.31,210182.92,206258.27
363,2022-08-19 06:19:00,211739.23666666663,208001.7042584074,3737.532408259227,4296.332433185501,-558.8000249262741,20220819,75,0,218305.66,214058.61,213842.62
364,2022-08-19 06:24:00,220511.77,214631.28742701403,5880.482572985959,4917.518819511536,962.9637534744224,20220819,76,0,219367.98,221258.88,220618.95
365,2022-08-19 06:29:00,224432.5133333333,221362.2041224839,3070.309210849402,6030.638464160574,-2960.329253311172,20220819,77,0,233211.25,227472.9,229521.81
366,2022-08-19 06:34:00,238043.95333333343,228186.0579647023,9857.895368631114,7186.670254244698,2671.225114386416,20220819,78,0,239148.8,234214.94,237818.7
