Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,smooth_first,smooth_last,smooth_mean,y_first,y_mean,y_last,y_first2,y_mean2,y_last2
288,2022-09-17 00:04:00,456609.1125000002,430218.7794240856,26390.33307591459,15579.58086487808,10810.752211036512,20220917,0,0,8757.064,8757.064,8757.064,449786.5960882471,449786.5960882471,449786.5960882471,438975.8438772106,438975.8438772106,438975.8438772106
289,2022-09-17 00:09:00,442418.9833333332,421092.1722436637,21326.81108966953,19045.595738264965,2281.215351404564,20220917,1,0,8522.461,13496.131,11009.296,431895.84853256826,434382.68349350576,436869.51845444326,429614.6331811637,432101.4681421012,434588.3031030387
290,2022-09-17 00:14:00,424494.3666666667,412012.110269215,12482.256397451682,15216.070678634684,-2733.814281183004,20220917,2,0,3294.1858,10707.722,7933.1562,412572.48177904764,417211.452238032,419986.0176677195,415306.29606023064,419945.266519215,422719.8319489025
291,2022-09-17 00:19:00,407240.5199999999,402988.79731067,4251.722689329938,7569.055270326727,-3317.332580996789,20220917,3,0,-6169.4326,5572.8345,989.9091,393502.03211248573,400661.3738483256,405244.2992023295,396819.3646934825,403978.70642932237,408561.6317833263
292,2022-09-17 00:24:00,394134.27666666656,394032.1673905825,102.10927608405471,510.1572354041675,-408.0479593201128,20220917,4,0,-9895.899,2062.465,-3061.0574,383728.22001719987,390563.0620582155,395686.584519153,384136.26797652,390971.1100175356,396094.6324784731
293,2022-09-17 00:29:00,381516.20000000007,385151.892514768,-3635.692514767929,-4015.9372176974703,380.24470292954175,20220917,5,0,-11364.311,59.808453,-5007.1333,374167.8266708225,380525.00391691626,385591.9456703037,373787.581967893,380144.75921398675,385211.7009673742
294,2022-09-17 00:34:00,371028.383333333,376357.3917390434,-5329.008405710396,-6755.860812804832,1426.852407094436,20220917,6,0,-14714.205,-3580.7964,-7175.036,363070.03906801285,370609.20801332535,374203.4477594191,361643.1866609184,369182.3556062309,372776.59535232466
295,2022-09-17 00:39:00,359325.79666666663,367657.8412091169,-8332.044542450283,-9272.888964320313,940.8444218700296,20220917,7,0,-14957.766,-8835.885,-9898.486,353640.92000598693,358700.19930286193,359762.80086536193,352700.0755841169,357759.3548809919,358821.9564434919
296,2022-09-17 00:44:00,346335.4333333333,359062.1850020051,-12726.751668671786,-12273.791589617404,-452.96007905438273,20220917,8,0,-16317.147,-11747.332,-12048.127,342292.07746201317,346561.09796982567,346861.89289170067,342745.0375410676,347014.0580488801,347314.8529707551
297,2022-09-17 00:49:00,334218.1333333334,350579.1464955954,-16361.01316226198,-15375.864766121113,-985.1483961408684,20220917,9,0,-16532.68,-13694.94,-13728.398,333061.3184119545,335865.5996619545,335899.057669767,334046.4668080954,336850.7480580954,336884.2060659079
