Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,smooth_first,smooth_last,smooth_mean,y_first,y_mean,y_last,y_first2,y_mean2,y_last2
288,2022-08-21 00:04:00,358939.92083333334,367091.9535766549,-8152.032743321499,-18556.22758251363,10404.194839192132,20220821,0,0,-23764.963,-23764.963,-23764.963,353731.18552522204,353731.18552522204,353731.18552522204,343326.9906860299,343326.9906860299,343326.9906860299
289,2022-08-21 00:09:00,352244.6300000002,356387.88613549725,-4143.256135497068,-5691.548165622339,1548.2920301252716,20220821,1,0,-17923.082,-8852.3545,-13387.719,340013.0961343725,344548.4594156225,349083.823673435,338464.80410424725,343000.16738549725,347535.53164330975
290,2022-08-21 00:14:00,348237.38000000006,345717.92839990807,2519.451600091997,1353.5642158714336,1165.887384220564,20220821,2,0,-9874.021,-1446.105,-4950.5938,337009.7942997536,341933.2220341286,345437.71080365987,335843.90691553307,340767.33464990807,344271.8234194393
291,2022-08-21 00:19:00,335036.4033333331,335098.05325276026,-61.64991942717461,2591.855963721512,-2653.5058831486863,20220821,3,0,-5444.3467,6810.3047,-266.85254,327000.20068992407,332177.69483054907,339254.85205711157,329653.70657307276,334831.20071369776,341908.35794026026
292,2022-08-21 00:24:00,324824.6933333335,324543.88934127835,280.8039920551237,1178.2287860501067,-897.424793994983,20220821,4,0,-5739.8306,4036.6045,220.34961,317906.6339808771,323866.81415665837,327683.06903947087,318804.0587748721,324764.23895065335,328580.49383346585
293,2022-08-21 00:29:00,313654.34,314070.6915930326,-416.3515930325957,223.69507346882008,-640.0466665014158,20220821,5,0,-2314.6658,-1549.8324,-1204.8739,311115.9791550468,312225.771025164,311880.81252907024,311756.02582154825,312865.81769166543,312520.8591955717
294,2022-08-21 00:34:00,304348.38,303693.3142577688,655.065742231207,845.632479877454,-190.56673764624705,20220821,6,0,-1398.5411,680.6237,-1844.8789,302104.20638242725,301657.86861387256,304183.3712383843,302294.7731200735,301848.4353515188,304373.9379760305
295,2022-08-21 00:39:00,297366.7933333332,293426.18637622497,3940.606957108248,2380.692340233375,1559.914616874873,20220821,7,0,-620.3317,1140.4346,-1541.7373,294365.76926702564,293444.36368841236,296126.53556341236,292805.85465015075,291884.44907153747,294566.62094653747
296,2022-08-21 00:44:00,287946.67,283283.2897753412,4663.380224658758,3845.815564541306,817.5646601174526,20220821,8,0,706.98364,3340.926,-112.94648,284807.8380780368,283987.9079556613,287441.7804608493,283990.27341791935,283170.34329554386,286624.21580073185
297,2022-08-21 00:49:00,278273.6866666668,273278.13954394107,4995.547122725751,5151.159439260581,-155.61231653482992,20220821,9,0,2491.5076,4461.5376,1326.0061,275614.0347957656,274448.53333092184,277584.06482506247,275769.64711230044,274604.1456474567,277739.6771415973
298,2022-08-21 00:54:00,269696.8899999999,263423.7669486855,6273.123051314382,7047.948232367986,-774.825181053604,20220821,10,0,6750.896,6790.9155,3486.992,269399.83776372566,266135.9337109913,269439.85729497566,270174.66294477927,266910.7588920449,270214.68247602927
299,2022-08-21 00:59:00,260827.70333333328,253732.70479673863,7094.998536594649,10037.78132661585,-2942.782790021201,20220821,11,0,6543.459,8979.587,6338.4927,257333.38099109242,257128.41468249867,259769.50892077992,260276.16378111363,260071.19747251988,262712.29171080113
300,2022-08-21 01:04:00,261198.45000000004,244216.9751416617,16981.474858338333,13561.148907240704,3420.325951097629,20220821,12,0,14091.15,11257.288,10091.796,261728.45148338433,257729.09699119683,258894.58917869683,258308.1255322867,254308.7710400992,255474.2632275992
301,2022-08-21 01:09:00,251581.9100000001,234888.07931536628,16693.83068463381,16473.5356842983,220.29500033551085,20220821,13,0,15335.337,13503.639,13545.617,250443.7112297643,248653.9915032018,248612.0129875768,250223.41622942878,248433.69650286628,248391.71798724128
302,2022-08-21 01:14:00,243384.35333333333,225756.99014931556,17627.3631840178,18208.51095799177,-581.1477739739712,20220821,14,0,16244.707,18187.363,15921.883,241420.5494065916,241097.7251878416,243363.2056565916,242001.69718056556,241678.87296181556,243944.35343056556
303,2022-08-21 01:19:00,235736.2166666667,216834.14636554176,18902.070301124942,19239.31853988088,-337.24823875593574,20220821,15,0,17705.152,17408.145,18411.81,234202.05047053582,234908.70867366082,233905.04265803582,234539.29870929176,235245.95691241676,234242.29089679176
304,2022-08-21 01:24:00,228811.0966666666,208129.44897043527,20681.64769623132,20552.784276707043,128.86341952427392,20220821,16,0,18385.33,21551.7,20584.09,226643.64246808455,228842.40223370955,229810.01160870955,226514.77904856027,228713.53881418527,229681.14818918527
305,2022-08-21 01:29:00,222626.24,199652.2596444268,22973.980355573207,22937.6137219384,36.36663363480693,20220821,17,0,18407.861,24471.852,23502.514,218096.48760618662,223191.13994993662,224160.47784056162,218060.1209725518,223154.7733163018,224124.1112069268
306,2022-08-21 01:34:00,217786.14666666667,191411.4008956337,26374.745771032933,26598.33897551582,-223.5932044828878,20220821,18,0,21298.021,24795.475,25218.469,212485.8291755258,216406.2764411508,215983.2823005258,212709.4223800087,216629.8696456337,216206.8755050087
307,2022-08-21 01:39:00,213097.48000000004,183415.1579577056,29682.322042294458,31062.76744813899,-1380.4454058445335,20220821,19,0,25720.367,31849.531,27114.842,207755.07973936107,209149.55434873607,213884.24380186107,209135.5251452056,210529.9997545806,215264.6892077056
308,2022-08-21 01:44:00,213324.2066666667,175671.28220950958,37652.92445715712,35436.25485292383,2216.6696042332915,20220821,20,0,25542.637,34606.01,29091.943,203430.58853249287,206979.89517311787,212493.96353249287,201213.91892825958,204763.22556888458,210277.29392825958
309,2022-08-21 01:49:00,207660.3733333333,168186.99615123402,39473.37718209927,39043.65884259737,429.71833950190194,20220821,21,0,28627.885,34813.64,30973.506,197244.59925636093,199590.22035011093,203430.35511573593,196814.88091685902,199160.50201060902,203000.63677623402
310,2022-08-21 01:54:00,201995.1133333333,160968.99960044996,41026.11373288336,41911.0067919272,-884.8930590438395,20220821,22,0,34861.543,39041.8,33063.004,194945.64951015613,193147.11044765613,199125.90732265613,195830.54256919996,194032.00350669996,200010.80038169996
311,2022-08-21 01:59:00,196127.4333333333,154023.47710242818,42103.95623090511,44465.82789581408,-2361.8716649089693,20220821,23,0,33256.68,39576.83,34409.56,184918.2851250192,186071.1640312692,191238.4335625192,187280.15678992818,188433.03569617818,193600.30522742818
312,2022-08-21 02:04:00,197714.60333333327,147356.10643454047,50358.4968987928,46890.772537758334,3467.7243610344667,20220821,24,0,34048.62,42197.086,37087.973,184872.45188932493,187911.80345182493,193020.91673307493,181404.72752829047,184444.07909079047,189553.19237204047
313,2022-08-21 02:09:00,188550.83,140972.06797705404,47578.76202294594,49048.48982415686,-1469.7278012109164,20220821,25,0,32969.48,42817.277,38904.707,172471.82064459313,178407.04720709313,182319.61751959313,173941.54844580404,179876.77500830404,183789.34532080404
314,2022-08-21 02:14:00,185740.8366666666,134876.05490094022,50864.7817657264,50870.35412964687,-5.572363920473435,20220821,26,0,34515.56,41121.227,39171.06,169386.04113076974,174041.54113076974,175991.70909951974,169391.61349469022,174047.11349469022,175997.28146344022
315,2022-08-21 02:19:00,181725.6000000001,129072.28400394355,52653.31599605654,52480.74758921061,172.56840684593044,20220821,27,0,32366.125,44620.676,38864.168,161610.9774107895,168109.0203795395,173865.5281920395,161438.40900394355,167936.45197269355,173692.95978519355
316,2022-08-21 02:24:00,177507.08666666667,123564.50706531218,53942.57960135449,54008.33303888981,-65.7534375353207,20220821,28,0,34782.438,45676.723,41320.953,158281.19112777687,164819.70675277687,169175.47628402687,158346.94456531218,164885.46019031218,169241.22972156218
