Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,y_first,y_last,y_mean
288,2022-10-05 00:04:00,432618.2,450926.756583716,-18308.556583715952,-25012.521307055744,6703.964723339792,20221005,0,0,427640.22,427640.22,427640.22
289,2022-10-05 00:09:00,418350.8333333334,441924.751071085,-23573.917737751617,-23738.98618099669,165.06844324507256,20221005,1,0,416362.44,417477.03,416919.75
290,2022-10-05 00:14:00,406225.53666666686,432943.44272112433,-26717.906054457475,-25438.88303451859,-1279.023019938886,20221005,2,0,407200.22,403876.03,405801.25
291,2022-10-05 00:19:00,394031.3733333332,423992.01100761886,-29960.63767428568,-29298.52814931215,-662.1095249735299,20221005,3,0,392712.12,388469.7,391704.06
292,2022-10-05 00:24:00,381556.7366666667,415079.5136215522,-33522.776954885514,-33683.03365214567,160.25669726015622,20221005,4,0,379346.75,375054.6,378723.56
293,2022-10-05 00:29:00,368578.62333333335,406214.9009799571,-37636.27764662373,-37383.96401422528,-252.3136323984436,20221005,5,0,366561.84,364389.8,366255.12
294,2022-10-05 00:34:00,357751.8766666668,397407.03095443215,-39655.15428776533,-39996.55587792278,341.40159015745303,20221005,6,0,355461.0,352764.0,354597.97
295,2022-10-05 00:39:00,346706.09,388664.6836260361,-41958.59362603608,-41695.64829529751,-262.9453307385702,20221005,7,0,345551.25,343424.1,344562.8
296,2022-10-05 00:44:00,337470.1566666667,379996.5757315017,-42526.419064835005,-42862.93771319006,336.51864835505694,20221005,8,0,335313.16,333539.78,333891.7
297,2022-10-05 00:49:00,327886.20333333337,371411.3745943536,-43525.17126102024,-43776.03109685856,250.85983583832424,20221005,9,0,325540.16,324050.25,323764.44
298,2022-10-05 00:54:00,318362.1566666667,362917.71118899575,-44555.55452232907,-44482.244261772605,-73.31026055646362,20221005,10,0,318027.7,312504.2,314352.34
299,2022-10-05 00:59:00,308240.14,354524.1920896739,-46284.052089673874,-44914.464551735626,-1369.5875379382487,20221005,11,0,309737.62,304145.38,305516.12
300,2022-10-05 01:04:00,303423.62000000005,346239.4101966381,-42815.79019663803,-45072.50391055375,2256.7137139157203,20221005,12,0,303024.84,301669.16,299462.3
301,2022-10-05 01:09:00,291644.45999999985,338071.9537926509,-46427.49379265111,-45043.92450221666,-1383.5692904344469,20221005,13,0,296976.8,292149.06,291738.72
302,2022-10-05 01:14:00,284422.5866666667,330030.4138968269,-45607.82723016018,-44960.11817966764,-647.7090504925436,20221005,14,0,290415.75,283340.94,283229.28
