Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,smooth_first,smooth_last,smooth_mean,y_first,y_mean,y_last,y_first2,y_mean2,y_last2
288,2022-09-21 00:04:00,342554.68333333323,318917.0448310928,23637.638502240472,13829.765641962402,9807.87286027807,20220921,0,0,16814.395,16814.395,16814.395,345539.3122226209,345539.3122226209,345539.3122226209,335731.4393623428,335731.4393623428,335731.4393623428
289,2022-09-21 00:09:00,329612.2866666668,309616.7364915495,19995.55017511727,17873.866414388955,2121.683760728316,20220921,1,0,17767.07,17707.537,17737.305,329505.49056477787,329475.72493977787,329445.95736165287,327383.8068040495,327354.0411790495,327324.2736009245
290,2022-09-21 00:14:00,315990.2966666666,300353.2143583748,15637.082308291809,17262.255902982273,-1625.1735946904664,20220921,2,0,19398.613,16162.88,17593.863,318126.6540449344,316321.9040449344,314890.9206464969,319751.8276396248,317947.0776396248,316516.0942411873
291,2022-09-21 00:19:00,302734.6866666667,291136.4624196901,11598.224246976606,13405.469756684346,-1807.24550970774,20220921,3,0,11418.605,12536.238,12742.689,300747.8223787324,302071.9063631074,301865.4551912324,302555.0678884401,303879.1518728151,303672.7007009401
292,2022-09-21 00:24:00,290477.0833333332,281976.2658746925,8500.817458640726,9239.075506761796,-738.2580481210716,20220921,4,0,7685.5405,7749.7905,8125.2646,288923.54835391516,289363.2724750089,288987.79835391516,289661.8064020362,290101.53052313,289726.0564020362
293,2022-09-21 00:29:00,279528.30666666664,272882.22174599016,6646.084920676483,6645.571754160593,0.5131665158905889,20220921,5,0,4120.974,6531.4453,5149.672,277003.7090335998,278032.4067875061,279414.1802250061,277003.1958670839,278031.89362099016,279413.66705849016
294,2022-09-21 00:34:00,270218.22,263863.7501345988,6354.469865401159,5667.716122400886,686.7537430002731,20220921,6,0,1819.5931,5584.3755,3944.972,266370.0970172475,268495.4758014272,270134.87936588033,265683.34327424725,267808.72205842694,269448.12562288006
295,2022-09-21 00:39:00,260918.0,254930.10592069384,5987.894079306163,5379.889387044069,608.0046922620941,20220921,7,0,1064.5992,3933.6873,3011.6687,256602.70985612,258549.7793141278,259471.7978688153,255994.7051638579,257941.7746218657,258863.7931765532
296,2022-09-21 00:44:00,251418.19999999995,246090.3906340925,5327.809365907451,5106.173835356394,221.63553055105692,20220921,8,0,727.25903,4244.1855,2328.0337,247039.28519784668,248640.0598560498,250556.21171151855,246817.64966729563,248418.42432549875,250334.5761809675
297,2022-09-21 00:49:00,242213.2366666665,237353.56419814532,4859.6724685211375,4977.773819468888,-118.10135094775067,20220921,9,0,-733.15924,3119.2993,1354.5588,236502.30360647492,238590.0216850882,240354.76216360382,236620.40495742267,238708.12303603595,240472.86351455157
298,2022-09-21 00:54:00,233990.2133333332,228728.4563827066,5261.756950626615,5601.4568312723095,-339.69988064569407,20220921,10,0,-385.0275,4366.0034,1392.7184,228003.729005723,229781.47488584995,232754.75992002964,228343.4288863687,230121.17476649565,233094.45980067534
299,2022-09-21 00:59:00,225625.59666666668,220223.7775433116,5401.81912335509,7284.228361257376,-1882.4092379022868,20220921,11,0,-188.48686,5562.5947,1804.5089,218152.88144322668,220145.8772165421,223903.9630319718,220035.29068112897,222028.2864544444,225786.3722698741
300,2022-09-21 01:04:00,223660.39333333325,211848.1286615988,11812.264671734476,9586.40706069484,2225.8576110396352,20220921,12,0,-470.48083,7467.3174,3026.7874,213603.5054376775,217100.77362615406,221541.30365545093,211377.64782663787,214874.91601511443,219315.4460444113
