Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,smooth_first,smooth_last,smooth_mean,y_first,y_mean,y_last,y_first2,y_mean2,y_last2
288,2022-09-11 00:04:00,360099.3625,351473.28305685683,8626.079443143157,1403.2318522898,7222.847590853356,20220911,0,0,1755.5497,1755.5497,1755.5497,360451.68033032736,360451.68033032736,360451.68033032736,353228.832739474,353228.832739474,353228.832739474
289,2022-09-11 00:09:00,350553.7799999999,342014.8115284292,8538.968471570697,8271.62275812081,267.3457134498876,20220911,1,0,3920.3667,6403.295,5161.831,346202.52394109784,347443.9882965666,348685.4521637541,345935.17822764796,347176.6425831167,348418.1064503042
290,2022-09-11 00:14:00,344213.3433333334,332613.2637527604,11600.079580572958,11826.969028781316,-226.88944820835968,20220911,2,0,2033.3314,8673.97,5471.082,334419.7057254505,337857.45633580204,341060.34403111454,334646.59517365886,338084.3457840104,341287.2334793229
291,2022-09-11 00:19:00,334755.36,323279.445299489,11475.91470051097,12164.329787423589,-688.4150869126188,20220911,3,0,-2182.8337,9092.979,3477.8184,320408.196472342,326068.8485719514,331684.0087282014,321096.61155925464,326757.263658864,332372.423815114
292,2022-09-11 00:24:00,324057.44333333336,314023.79913370265,10033.644199630711,10857.43407653122,-823.7898769005078,20220911,4,0,-4242.601,8149.4463,1394.4957,308957.4081825834,314594.5049843412,321349.45554586465,309781.1980594839,315418.2948612417,322173.24542276515
293,2022-09-11 00:29:00,314143.59666666656,304856.409415295,9287.187251371564,9398.16093351094,-110.97368213937445,20220911,5,0,-8155.32,7217.551,-506.9388,296590.1159089369,304238.4969208998,311962.98651440564,296701.08959107625,304349.47060303914,312073.960196545
294,2022-09-11 00:34:00,304814.08,295787.00727556273,9027.072724437285,8404.340950054257,622.7317743830263,20220911,6,0,-8834.053,5589.666,-1300.1091,287575.6863155708,295109.6299190864,301999.4050655708,286952.95454118773,294486.89814470336,301376.67329118773
295,2022-09-11 00:39:00,294416.1733333332,286824.9784465035,7591.194886829704,7791.426767959173,-200.231881129469,20220911,7,0,-9478.762,6559.2407,-1580.0955,277145.984846624,285044.65110638965,293183.9872880303,277346.2167277535,285244.88298751914,293384.21916915977
296,2022-09-11 00:44:00,285615.35999999987,277979.3724917669,7635.987508232996,7332.713286633773,303.274221599223,20220911,8,0,-11535.586,5696.548,-2140.5117,266747.0607758661,276142.1349946161,283979.1945649286,266443.7865542669,275838.8607730169,283675.9203433294
297,2022-09-11 00:49:00,276757.0766666667,269258.91337643977,7498.163290226948,7055.956007540795,442.2072826861531,20220911,9,0,-12135.652,5510.439,-2187.9736,257565.4683153759,267513.1470263134,275211.55962396966,257123.26103268977,267070.93974362727,274769.3523412835
298,2022-09-11 00:54:00,267418.35666666663,260672.0112402947,6746.345426371932,7249.396298209331,-503.0508718373985,20220911,10,0,-12346.671,6045.246,-1664.1837,247822.2894700198,258504.776652637,266214.20646220725,248325.3403418572,259007.82752447439,266717.25733404467
299,2022-09-11 00:59:00,259273.3333333333,252226.77494485068,7046.558388482634,8126.209774680931,-1079.6513861982976,20220911,11,0,-12325.583,6702.611,-526.0524,238821.54055083988,250621.07112945316,257849.73439849613,239901.19193703818,251700.72251565146,258929.38578469443
300,2022-09-11 01:04:00,254599.30333333323,243931.02541179545,10668.27792153778,9490.098864411524,1178.1790571262572,20220911,12,0,-8518.591,7495.298,1713.5029,236590.6136486092,246822.7073986092,252604.5023204842,235412.43459148295,245644.52834148295,251426.32326335795
301,2022-09-11 01:09:00,246459.91,235792.3092517276,10667.600748272438,10811.172900677457,-143.57215240501864,20220911,13,0,-4932.9697,10049.775,3983.7559,230715.76737276008,239632.49295869758,245698.51248994758,230859.3395251651,239776.0651111026,245842.0846423526
302,2022-09-11 01:14:00,239193.29333333328,227817.9126243579,11375.380708975368,11659.423118879738,-284.0424099043703,20220911,14,0,1337.2045,10753.96,5652.684,228871.074682227,233186.5542964848,238287.83017539105,229155.11709213135,233470.59670638916,238571.8725852954
303,2022-09-11 01:19:00,232751.6766666665,220014.87499989715,12736.801666769374,12079.217665554734,657.58400121464,20220911,15,0,-484.27844,11606.075,6664.5454,220188.180558729,227337.00441126805,232278.5341964243,219530.59655751433,226679.4204100534,231620.95019520965
304,2022-09-11 01:24:00,225560.65,212390.0026879641,13170.64731203593,12667.181138802542,503.466173233388,20220911,16,0,2890.7937,12793.3545,8566.701,215784.26256236935,221460.17003307247,225686.82335338497,215280.79638913597,220956.7038598391,225183.3571801516
305,2022-09-11 01:29:00,218269.29000000004,204949.8818113788,13319.408188621252,14276.65552910297,-957.2473404817192,20220911,17,0,5383.787,12886.425,10958.7705,209376.42158027206,214951.40497870956,216879.05927558456,210333.6689207538,215908.6523191913,217836.3066160663
306,2022-09-11 01:34:00,213916.28999999995,197700.890601728,16215.399398271926,17356.40974427866,-1141.010346006733,20220911,18,0,9840.765,15428.917,13788.781,206400.64490415878,210348.66150572128,211988.79724790878,207541.6552501655,211489.671851728,213129.8075939155
307,2022-09-11 01:39:00,212116.51333333328,190649.2108021663,21467.30253116699,21402.48613120823,64.81639995876321,20220911,19,0,13860.087,19382.51,16694.951,204574.11411618756,207408.97837400006,210096.53696775006,204509.2977162288,207344.1619740413,210031.7205677913
308,2022-09-11 01:44:00,211276.28333333327,183800.8379518801,27475.445381453203,25240.522036777285,2234.923344675917,20220911,20,0,14822.917,23720.586,19108.596,200858.6782887435,205144.356999681,209756.347234056,198623.7549440676,202909.4336550051,207521.4238893801
309,2022-09-11 01:49:00,205079.09,177161.59053307917,27917.499466920824,28019.968361953157,-102.46889503232887,20220911,21,0,17878.596,27410.76,21700.578,194937.71734117184,198759.69976304684,204469.88140367184,195040.18623620417,198862.16865807917,204572.35029870417
310,2022-09-11 01:54:00,199527.76666666663,170737.11762631044,28790.64904035619,29807.0568595573,-1016.4078192011076,20220911,22,0,21469.887,29400.277,23976.533,191190.59652585932,193697.24301023432,199120.98715085932,192207.00434506044,194713.65082943544,200137.39497006044
