Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,smooth_first,smooth_last,smooth_mean,y_first,y_mean,y_last,y_first2,y_mean2,y_last2
288,2022-10-08 00:04:00,396575.6750000002,394939.6079728799,1636.067027120327,-5351.156682723881,6987.223709844208,20221008,0,0,-7762.99,-7762.99,-7762.99,394163.8414483491,394163.8414483491,394163.8414483491,387176.6177385049,387176.6177385049,387176.6177385049
289,2022-10-08 00:09:00,384134.5033333335,385830.6809421724,-1696.1776088389452,-3185.9727370493915,1489.7951282104464,20221008,1,0,-7093.726,-5546.9404,-6320.333,380226.7499961641,381000.14306257037,381773.53564069537,378736.95486795367,379510.3479343599,380283.7405124849
290,2022-10-08 00:14:00,371322.9600000002,376739.4236176186,-5416.4636176184285,-4356.665252387565,-1059.798365230864,20221008,2,0,-9698.258,-6621.746,-8097.7134,365981.3674398878,367581.9118734815,369057.8791586378,367041.1658051186,368641.7102387124,370117.6775238686
291,2022-10-08 00:19:00,357788.21333333326,367674.6664677136,-9886.45313438028,-7698.773266423438,-2187.679867956843,20221008,3,0,-12799.804,-9262.443,-11167.719,352687.18288881925,354319.26784975675,356224.54324038175,354874.8627567761,356506.9477177136,358412.2231083386
292,2022-10-08 00:24:00,347929.9666666667,358645.1407192678,-10715.174052601098,-11134.503838430795,419.3297858296992,20221008,4,0,-14505.274,-11567.598,-13403.016,344559.196091035,345661.4548800975,347496.8728488475,344139.8663052053,345242.1250942678,347077.5430630178
293,2022-10-08 00:29:00,336090.1566666668,349659.494666046,-13569.337999379204,-13475.435187456244,-93.9028119229588,20221008,5,0,-15931.207,-14548.0205,-15129.474,333634.38482287305,334436.11822131055,335017.57134631055,333728.287634796,334530.0210332335,335111.4741582335
294,2022-10-08 00:34:00,326064.95,340726.3100561495,-14661.360056149482,-14823.904881725137,162.5448255756546,20221008,6,0,-16323.767,-15140.067,-16107.554,324565.08828016266,324781.30117078766,325748.78749891266,324402.543454587,324618.756345212,325586.242673337
295,2022-10-08 00:39:00,316404.0833333334,331854.118338111,-15450.0350047776,-15889.53235235312,439.4973475755178,20221008,7,0,-16801.723,-15766.664,-16995.408,315491.89302943647,315298.20748256147,316526.95162318647,315052.395681861,314858.710134986,316087.454275611
296,2022-10-08 00:44:00,306375.0633333333,323051.416460933,-16676.353127599694,-17149.22439646382,472.8712688641244,20221008,8,0,-17631.564,-17308.207,-17545.805,305892.7232766721,305978.4830422971,306216.0806985471,305419.852007808,305505.611773433,305743.209429683
297,2022-10-08 00:49:00,295841.9600000001,314326.68191233685,-18484.72191233677,-18434.9806716326,-49.74124070416656,20221008,9,0,-18317.455,-18469.646,-18074.13,295959.4855935077,296202.8098122577,295807.2941872577,296009.22683421185,296252.55105296185,295857.03542796185
298,2022-10-08 00:54:00,286051.6533333333,305688.38681487256,-19636.73348153924,-19166.45378829048,-470.27969324876176,20221008,10,0,-18411.53,-18999.203,-18303.06,286806.5778247488,286915.0465747488,286218.9039966238,287276.85751799756,287385.32626799756,286689.18368987256
299,2022-10-08 00:59:00,276341.8133333333,297145.0106404338,-20803.19730710052,-19012.115827413327,-1791.0814796871928,20221008,11,0,-19013.322,-19328.436,-18620.041,276340.60689512163,276733.88814512163,276025.49361387163,278131.6883748088,278524.9696248088,277816.5750935588
300,2022-10-08 01:04:00,272792.82666666654,288705.05155149667,-15912.224884830124,-18309.474428458616,2397.249543628492,20221008,12,0,-18679.943,-19312.102,-18742.297,272422.35773575015,272360.00422012515,271790.19953262515,270025.10819212167,269962.75467649667,269392.94998899667
301,2022-10-08 01:09:00,262141.49,280377.03587359004,-18235.545873590047,-17750.366975586556,-485.1788980034908,20221008,13,0,-18038.14,-18505.455,-18633.95,261853.71635058653,261257.90775683653,261386.40189746153,262338.89524859004,261743.08665484004,261871.58079546504
302,2022-10-08 01:14:00,254439.62,272169.52566757024,-17729.905667570245,-17707.89392676132,-22.011740808924515,20221008,14,0,-17807.252,-18436.996,-18551.791,254340.2619736363,253595.7229111363,253710.5178330113,254362.27371444524,253617.73465194524,253732.52957382024
303,2022-10-08 01:19:00,246079.3033333332,264091.12414676213,-18011.82081342893,-17961.395477143902,-50.42533628502861,20221008,15,0,-17814.06,-17801.904,-18160.844,246226.6382636021,245879.8550604771,246238.7945136021,246277.06359988713,245930.28039676213,246289.21984988713
304,2022-10-08 01:24:00,238005.30666666664,256150.4787502872,-18145.17208362053,-17947.656092946687,-197.5159906738481,20221008,16,0,-17756.146,-18260.645,-17667.805,238196.81627523835,238285.15807211335,237692.31822836335,238394.3322659122,238482.6740627872,237889.8342190372
305,2022-10-08 01:29:00,231242.7333333334,248356.2818092808,-17113.548475947406,-17121.01604824474,7.4675722973333905,20221008,17,0,-17589.816,-16633.479,-16610.498,230773.93297532812,231753.25133470312,231730.27086595312,230766.4654030308,231745.7837624058,231722.8032936558
306,2022-10-08 01:34:00,226440.72666666663,240717.26857983545,-14276.541913168796,-15169.886805635844,893.3448924670483,20221008,18,0,-15864.14,-14477.558,-14439.0625,225746.473823865,227171.5509723025,227133.055855115,224853.12893139795,226278.20607983545,226239.71096264795
307,2022-10-08 01:39:00,218754.37666666665,233242.21264184744,-14487.835975180787,-12152.24963383795,-2335.586341342838,20221008,19,0,-12193.412,-12204.597,-11663.903,218713.2141911296,219242.7229801921,218702.0296208171,221048.80053247244,221578.30932153494,221037.61596215994
